"name","latitude","longitude","arrondissement","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
"Clark / St-Zotique",45.531611,-73.6133498,"Rosemont - La Petite-Patrie",873,6,19,"Saturday",1,0,267.883333333333,12.1765151515152,NA,3,12,22,20.7,1.9
"Clark / St-Zotique",45.531611,-73.6133498,"Rosemont - La Petite-Patrie",873,6,29,"Tuesday",0,0,72.0833333333333,10.297619047619,19.5625,1,3,7,25.6,0
"Clark / St-Zotique",45.531611,-73.6133498,"Rosemont - La Petite-Patrie",873,7,24,"Saturday",0,0,102.616666666667,12.8270833333333,25.3925,0,4,8,21.9,0.6
"Clark / St-Zotique",45.531611,-73.6133498,"Rosemont - La Petite-Patrie",873,8,13,"Friday",1,0,326.383333333333,13.0553333333333,NA,4,8,25,27,0.2
"Clark / St-Zotique",45.531611,-73.6133498,"Rosemont - La Petite-Patrie",873,8,30,"Monday",0,0,42.1666666666667,14.0555555555556,10.075,1,1,3,24.8,5.3
"Clark / St-Zotique",45.531611,-73.6133498,"Rosemont - La Petite-Patrie",873,9,14,"Tuesday",1,0,237.45,11.3071428571429,NA,6,13,21,16.7,0
"Clark / St-Zotique",45.531611,-73.6133498,"Rosemont - La Petite-Patrie",873,9,19,"Sunday",0,0,55.1666666666667,18.3888888888889,12.025,0,2,3,15.4,0
"Clark / St-Zotique",45.531611,-73.6133498,"Rosemont - La Petite-Patrie",873,10,7,"Thursday",0,0,64.7,10.7833333333333,17.205,2,2,6,14.4,0
"Clark / St-Zotique",45.531611,-73.6133498,"Rosemont - La Petite-Patrie",873,10,8,"Friday",1,0,340.733333333333,21.2958333333333,NA,1,11,16,15.4,0
"Clark / St-Zotique",45.531611,-73.6133498,"Rosemont - La Petite-Patrie",873,11,5,"Friday",0,0,55.15,18.3833333333333,12.0225,0,3,3,3.5,0
"Collège Édouard-Montpetit (de Gentilly / de Normandie)",45.537226,-73.495067,"Longueuil",530,4,9,"Friday",1,0,99.6333333333333,33.2111111111111,NA,0,3,3,15.9,0
"Collège Édouard-Montpetit (de Gentilly / de Normandie)",45.537226,-73.495067,"Longueuil",530,5,20,"Thursday",0,0,117.583333333333,58.7916666666667,20.1375,0,2,2,23.4,0
"Collège Édouard-Montpetit (de Gentilly / de Normandie)",45.537226,-73.495067,"Longueuil",530,7,11,"Sunday",1,0,90.45,22.6125,NA,1,3,4,21,0
"Collège Édouard-Montpetit (de Gentilly / de Normandie)",45.537226,-73.495067,"Longueuil",530,7,24,"Saturday",1,0,50.6833333333333,25.3416666666667,NA,0,2,2,21.9,0.6
