"","X","name","latitude","longitude","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain","arrond","rain_bin","wkend","superficie","population_2021","density","u15","nb_stations","station_density"
"1414",1414,"Casino de Montréal",45.506373,-73.524577,525,6,1,"Tuesday",1,0,85.3666666666667,21.3416666666667,NA,0,2,4,19.3,1.4,"Ville-Marie",1,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"1415",1415,"Casino de Montréal",45.506373,-73.524577,525,7,24,"Saturday",1,0,517.616666666667,23.5280303030303,NA,1,17,22,21.9,0.6,"Ville-Marie",1,1,16.5,104944,6360.24242424242,1,154,9.33333333333333
"1416",1416,"Casino de Montréal",45.506373,-73.524577,525,7,31,"Saturday",1,0,193.266666666667,32.2111111111111,NA,0,6,6,17.9,0,"Ville-Marie",0,1,16.5,104944,6360.24242424242,1,154,9.33333333333333
"1417",1417,"Casino de Montréal",45.506373,-73.524577,525,8,27,"Friday",0,0,576.383333333333,30.3359649122807,110.2075,0,16,19,21.2,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"1418",1418,"Casino de Montréal",45.506373,-73.524577,525,10,14,"Thursday",1,0,99.7,19.94,NA,2,0,5,18.3,0,"Ville-Marie",0,0,16.5,104944,6360.24242424242,1,154,9.33333333333333
"1419",1419,"CCI Outremont (Dollard / Durcharme)",45.5200191,-73.6189073,1125,11,4,"Thursday",1,0,117.133333333333,14.6416666666667,NA,3,5,8,1.3,0.2,"Outremont",1,0,3.9,24629,6315.12820512821,0,20,5.12820512820513
"1420",1420,"CCI Outremont (Dollard / Durcharme)",45.5200191,-73.6189073,1125,11,7,"Sunday",1,0,158.883333333333,13.2402777777778,NA,2,6,12,6.9,0,"Outremont",0,1,3.9,24629,6315.12820512821,0,20,5.12820512820513
"1421",1421,"CCI Outremont (Dollard / Durcharme)",45.5200191,-73.6189073,1125,11,8,"Monday",1,0,57.7666666666667,11.5533333333333,NA,3,2,5,10.5,0.2,"Outremont",1,0,3.9,24629,6315.12820512821,0,20,5.12820512820513
"1422",1422,"Cégep André-Laurendeau",45.435665,-73.605652,506,4,9,"Friday",1,0,44.7666666666667,22.3833333333333,NA,0,1,2,15.9,0,"LaSalle",0,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"1423",1423,"Cégep André-Laurendeau",45.435665,-73.605652,506,5,16,"Sunday",1,0,118.85,19.8083333333333,NA,2,4,6,15.8,0.3,"LaSalle",1,1,16.3,82235,5045.09202453988,1,12,0.736196319018405
"1424",1424,"Cégep André-Laurendeau",45.435665,-73.605652,506,5,25,"Tuesday",1,0,102.883333333333,17.1472222222222,NA,0,4,6,19.7,0.5,"LaSalle",1,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"1425",1425,"Cégep André-Laurendeau",45.435665,-73.605652,506,6,3,"Thursday",1,0,15.7166666666667,7.85833333333333,NA,0,2,2,17.5,6.3,"LaSalle",1,0,16.3,82235,5045.09202453988,0,12,0.736196319018405
"1426",1426,"Cégep André-Laurendeau",45.435665,-73.605652,506,6,22,"Tuesday",1,0,163.45,20.43125,NA,3,5,8,15.5,0.2,"LaSalle",1,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"1427",1427,"Cégep André-Laurendeau",45.435665,-73.605652,506,7,16,"Friday",1,0,181.416666666667,30.2361111111111,NA,1,3,6,22,0,"LaSalle",0,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"1428",1428,"Cégep André-Laurendeau",45.435665,-73.605652,506,7,20,"Tuesday",0,0,81.7666666666667,27.2555555555556,16.015,0,3,3,21.2,9.6,"LaSalle",1,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"1429",1429,"Cégep André-Laurendeau",45.435665,-73.605652,506,8,4,"Wednesday",1,0,41.1666666666667,10.2916666666667,NA,0,4,4,21.1,0.2,"LaSalle",1,0,16.3,82235,5045.09202453988,0,12,0.736196319018405
"1430",1430,"Cégep André-Laurendeau",45.435665,-73.605652,506,8,5,"Thursday",0,0,32.4166666666667,32.4166666666667,6.1125,0,0,1,22.1,0,"LaSalle",0,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"1431",1431,"Cégep André-Laurendeau",45.435665,-73.605652,506,8,8,"Sunday",0,0,17.1333333333333,5.71111111111111,6.32,0,0,3,24,0,"LaSalle",0,1,16.3,82235,5045.09202453988,0,12,0.736196319018405
"1432",1432,"Cégep André-Laurendeau",45.435665,-73.605652,506,8,10,"Tuesday",1,0,69.5833333333333,13.9166666666667,NA,2,3,5,26.5,10.4,"LaSalle",1,0,16.3,82235,5045.09202453988,0,12,0.736196319018405
"1433",1433,"Cégep André-Laurendeau",45.435665,-73.605652,506,9,2,"Thursday",1,0,149.2,13.5636363636364,NA,4,6,11,15.6,0,"LaSalle",0,0,16.3,82235,5045.09202453988,0,12,0.736196319018405
"1434",1434,"Cégep André-Laurendeau",45.435665,-73.605652,506,9,5,"Sunday",1,0,21.3666666666667,10.6833333333333,NA,1,1,2,19.5,13.6,"LaSalle",1,1,16.3,82235,5045.09202453988,0,12,0.736196319018405
"1435",1435,"Cégep André-Laurendeau",45.435665,-73.605652,506,9,27,"Monday",0,0,37.15,12.3833333333333,9.3225,2,1,3,13.6,3.1,"LaSalle",1,0,16.3,82235,5045.09202453988,0,12,0.736196319018405
"1436",1436,"Cégep André-Laurendeau",45.435665,-73.605652,506,10,22,"Friday",0,0,7.56666666666667,7.56666666666667,2.385,0,1,1,8.7,13.8,"LaSalle",1,0,16.3,82235,5045.09202453988,0,12,0.736196319018405
"1437",1437,"Cégep André-Laurendeau",45.435665,-73.605652,506,11,9,"Tuesday",0,0,81.95,16.39,18.5425,1,2,5,10.2,0,"LaSalle",0,0,16.3,82235,5045.09202453988,1,12,0.736196319018405
"1438",1438,"Cégep André-Laurendeau",45.435665,-73.605652,506,11,14,"Sunday",1,0,8.88333333333333,8.88333333333333,NA,0,1,1,4.1,3,"LaSalle",1,1,16.3,82235,5045.09202453988,0,12,0.736196319018405
"1439",1439,"Cégep Marie-Victorin",45.6174998,-73.6060113,926,5,1,"Saturday",0,0,45.6333333333333,45.6333333333333,8.095,0,1,1,5.9,0,"Rivière-des-Prairies-Pointe-aux-Trembles",0,1,42.3,107941,2551.79669030733,1,5,0.118203309692671
"1440",1440,"Cégep Marie-Victorin",45.6174998,-73.6060113,926,6,5,"Saturday",1,0,18.2,18.2,NA,1,0,1,22.4,14.2,"Rivière-des-Prairies-Pointe-aux-Trembles",1,1,42.3,107941,2551.79669030733,1,5,0.118203309692671
"1441",1441,"Cégep Marie-Victorin",45.6174998,-73.6060113,926,6,11,"Friday",0,0,33.4833333333333,33.4833333333333,6.2725,0,1,1,19.7,0.2,"Rivière-des-Prairies-Pointe-aux-Trembles",1,0,42.3,107941,2551.79669030733,1,5,0.118203309692671
"1442",1442,"Cégep Marie-Victorin",45.6174998,-73.6060113,926,7,12,"Monday",1,0,52.1833333333333,52.1833333333333,NA,0,1,1,23.1,0,"Rivière-des-Prairies-Pointe-aux-Trembles",0,0,42.3,107941,2551.79669030733,1,5,0.118203309692671
"1443",1443,"Cégep Marie-Victorin",45.6174998,-73.6060113,926,7,25,"Sunday",1,0,28.7333333333333,28.7333333333333,NA,1,0,1,22.8,13.9,"Rivière-des-Prairies-Pointe-aux-Trembles",1,1,42.3,107941,2551.79669030733,1,5,0.118203309692671
"1444",1444,"Cégep Marie-Victorin",45.6174998,-73.6060113,926,8,16,"Monday",1,0,37.5666666666667,37.5666666666667,NA,0,1,1,19.5,0,"Rivière-des-Prairies-Pointe-aux-Trembles",0,0,42.3,107941,2551.79669030733,1,5,0.118203309692671
"1445",1445,"Cégep Marie-Victorin",45.6174998,-73.6060113,926,10,27,"Wednesday",1,0,14.9,14.9,NA,0,0,1,9.6,0,"Rivière-des-Prairies-Pointe-aux-Trembles",0,0,42.3,107941,2551.79669030733,0,5,0.118203309692671
"1446",1446,"Centre des loisirs (Tassé / Grenet)",45.5147343,-73.691449,932,5,21,"Friday",0,0,8.88333333333333,8.88333333333333,2.5825,1,0,1,25.3,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,0,19,0.44392523364486
"1447",1447,"Centre des loisirs (Tassé / Grenet)",45.5147343,-73.691449,932,7,1,"Thursday",1,1,18.1166666666667,9.05833333333333,NA,0,2,2,20.6,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,0,19,0.44392523364486
"1448",1448,"Centre des loisirs (Tassé / Grenet)",45.5147343,-73.691449,932,7,4,"Sunday",1,0,118.566666666667,23.7133333333333,NA,0,3,5,18.4,0,"Saint-Laurent",0,1,42.8,102104,2385.60747663551,1,19,0.44392523364486
"1449",1449,"Centre des loisirs (Tassé / Grenet)",45.5147343,-73.691449,932,7,19,"Monday",1,0,100.016666666667,25.0041666666667,NA,0,2,4,23.3,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"1450",1450,"Centre des loisirs (Tassé / Grenet)",45.5147343,-73.691449,932,8,16,"Monday",1,0,7.71666666666667,7.71666666666667,NA,0,0,1,19.5,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,0,19,0.44392523364486
"1451",1451,"Centre des loisirs (Tassé / Grenet)",45.5147343,-73.691449,932,8,21,"Saturday",1,0,13.1166666666667,6.55833333333333,NA,0,2,2,27.5,0,"Saint-Laurent",0,1,42.8,102104,2385.60747663551,0,19,0.44392523364486
"1452",1452,"Centre des loisirs (Tassé / Grenet)",45.5147343,-73.691449,932,9,28,"Tuesday",1,0,38.7,19.35,NA,1,1,2,10.5,0.2,"Saint-Laurent",1,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"1453",1453,"Centre des loisirs (Tassé / Grenet)",45.5147343,-73.691449,932,9,29,"Wednesday",0,0,43.5166666666667,21.7583333333333,9.0275,0,2,2,11.2,0,"Saint-Laurent",0,0,42.8,102104,2385.60747663551,1,19,0.44392523364486
"1454",1454,"Centre des loisirs (Tassé / Grenet)",45.5147343,-73.691449,932,10,17,"Sunday",0,0,18.6666666666667,18.6666666666667,4.05,0,1,1,11.1,0.2,"Saint-Laurent",1,1,42.8,102104,2385.60747663551,1,19,0.44392523364486
"1455",1455,"Centre des loisirs (Tassé / Grenet)",45.5147343,-73.691449,932,10,22,"Friday",0,0,10.2166666666667,10.2166666666667,2.7825,1,0,1,8.7,13.8,"Saint-Laurent",1,0,42.8,102104,2385.60747663551,0,19,0.44392523364486
"1456",1456,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,5,10,"Monday",1,0,230.816666666667,14.4260416666667,NA,5,10,16,11.4,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1457",1457,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,5,13,"Thursday",1,0,411.416666666667,17.1423611111111,NA,3,16,24,13.4,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1458",1458,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,5,22,"Saturday",1,0,267.7,16.73125,NA,6,7,16,23.6,0.3,"Rosemont-La Petite-Patrie",1,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1459",1459,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,5,28,"Friday",1,0,265.716666666667,14.762037037037,NA,4,10,18,7.8,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1460",1460,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,6,1,"Tuesday",0,0,110.216666666667,22.0433333333333,22.7825,1,4,5,19.3,1.4,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1461",1461,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,6,11,"Friday",1,0,458,16.3571428571429,NA,8,13,28,19.7,0.2,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1462",1462,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,6,12,"Saturday",1,0,228.55,19.0458333333333,NA,5,3,12,19.3,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1463",1463,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,7,2,"Friday",0,0,41.8,10.45,11.27,1,2,4,17.6,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1464",1464,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,7,24,"Saturday",0,0,76.8666666666667,15.3733333333333,17.78,0,3,5,21.9,0.6,"Rosemont-La Petite-Patrie",1,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1465",1465,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,8,8,"Sunday",1,0,266.783333333333,20.5217948717949,NA,3,8,13,24,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1466",1466,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,8,17,"Tuesday",1,0,224.866666666667,14.9911111111111,NA,5,5,15,21.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1467",1467,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,8,20,"Friday",1,0,253.466666666667,15.8416666666667,NA,4,10,16,25.9,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1468",1468,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,9,15,"Wednesday",1,0,350.683333333333,17.5341666666667,NA,4,13,20,17.6,11.1,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1469",1469,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,10,4,"Monday",1,0,388.05,15.522,NA,5,19,25,12.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1470",1470,"Centre ÉPIC (St-Zotique / 40e avenue)",45.574147,-73.574621,555,10,13,"Wednesday",1,0,542.816666666667,16.9630208333333,NA,6,25,32,16.7,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1471",1471,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,4,22,"Thursday",0,0,36.5333333333333,36.5333333333333,6.73,0,1,1,0.8,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1472",1472,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,4,28,"Wednesday",1,0,87.9166666666667,17.5833333333333,NA,2,3,5,12.8,4.3,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1473",1473,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,5,11,"Tuesday",0,0,10.0833333333333,10.0833333333333,2.7625,0,1,1,9.8,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,0,29,1.19834710743802
"1474",1474,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,5,20,"Thursday",1,0,198.316666666667,18.0287878787879,NA,2,8,11,23.4,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1475",1475,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,5,21,"Friday",0,0,89.9166666666667,22.4791666666667,18.4875,1,1,4,25.3,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1476",1476,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,7,15,"Thursday",0,0,101.716666666667,16.9527777777778,22.7575,1,4,6,25.3,3.2,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1477",1477,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,7,16,"Friday",0,0,39.1166666666667,13.0388888888889,9.6175,1,1,3,22,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,0,29,1.19834710743802
"1478",1478,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,7,23,"Friday",1,0,249.65,16.6433333333333,NA,1,14,15,21,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1479",1479,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,8,6,"Friday",0,0,87.4166666666667,14.5694444444444,20.6125,0,6,6,25.1,0.2,"Ahuntsic-Cartierville",1,0,24.2,135336,5592.39669421488,0,29,1.19834710743802
"1480",1480,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,8,24,"Tuesday",0,0,60.2166666666667,30.1083333333333,11.5325,0,1,2,27.2,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1481",1481,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,9,3,"Friday",1,0,270.833333333333,18.0555555555556,NA,1,11,15,18,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1482",1482,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,10,27,"Wednesday",0,0,31.95,10.65,8.5425,0,2,3,9.6,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,0,29,1.19834710743802
"1483",1483,"Chabanel / de l'Esplanade",45.540686,-73.653376,485,11,1,"Monday",1,0,189.45,18.945,NA,0,10,10,8,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1484",1484,"Chabanel / du Parc",45.538308,-73.654884,482,4,22,"Thursday",0,0,10.7,10.7,2.855,0,1,1,0.8,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,0,29,1.19834710743802
"1485",1485,"Chabanel / du Parc",45.538308,-73.654884,482,5,13,"Thursday",1,0,233.933333333333,17.9948717948718,NA,1,9,13,13.4,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1486",1486,"Chabanel / du Parc",45.538308,-73.654884,482,5,15,"Saturday",0,0,53.05,53.05,9.2075,0,1,1,17.7,0.2,"Ahuntsic-Cartierville",1,1,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1487",1487,"Chabanel / du Parc",45.538308,-73.654884,482,5,19,"Wednesday",0,0,28.2166666666667,28.2166666666667,5.4825,0,1,1,19.2,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1488",1488,"Chabanel / du Parc",45.538308,-73.654884,482,5,23,"Sunday",1,0,431.766666666667,25.3980392156863,NA,4,13,17,15.8,0.5,"Ahuntsic-Cartierville",1,1,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1489",1489,"Chabanel / du Parc",45.538308,-73.654884,482,7,23,"Friday",0,0,205.9,22.8777777777778,42.135,2,7,9,21,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1490",1490,"Chabanel / du Parc",45.538308,-73.654884,482,9,26,"Sunday",0,0,36.9166666666667,12.3055555555556,9.2875,1,2,3,16.7,0,"Ahuntsic-Cartierville",0,1,24.2,135336,5592.39669421488,0,29,1.19834710743802
"1491",1491,"Chabanel / du Parc",45.538308,-73.654884,482,10,1,"Friday",1,0,647.683333333333,21.5894444444444,NA,0,27,30,12.5,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1492",1492,"Chabanel / du Parc",45.538308,-73.654884,482,10,15,"Friday",1,0,315.683333333333,15.7841666666667,NA,2,16,20,18.4,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1493",1493,"Chabanel / du Parc",45.538308,-73.654884,482,11,11,"Thursday",1,0,354.85,16.897619047619,NA,3,15,21,3.9,0,"Ahuntsic-Cartierville",0,0,24.2,135336,5592.39669421488,1,29,1.19834710743802
"1494",1494,"Chabot / Beaubien",45.544376,-73.595645,556,4,13,"Tuesday",1,0,288.85,13.1295454545455,NA,8,14,22,12.1,0.2,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1495",1495,"Chabot / Beaubien",45.544376,-73.595645,556,4,17,"Saturday",1,0,290.716666666667,13.2143939393939,NA,5,16,22,6.8,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1496",1496,"Chabot / Beaubien",45.544376,-73.595645,556,4,21,"Wednesday",0,0,25.0666666666667,12.5333333333333,6.26,2,0,2,1.1,6.2,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1497",1497,"Chabot / Beaubien",45.544376,-73.595645,556,5,10,"Monday",1,0,258.666666666667,13.6140350877193,NA,7,12,19,11.4,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1498",1498,"Chabot / Beaubien",45.544376,-73.595645,556,5,14,"Friday",1,0,481.25,11.7378048780488,NA,11,27,41,17.8,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1499",1499,"Chabot / Beaubien",45.544376,-73.595645,556,6,5,"Saturday",1,0,342.15,11.798275862069,NA,10,14,29,22.4,14.2,"Rosemont-La Petite-Patrie",1,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1500",1500,"Chabot / Beaubien",45.544376,-73.595645,556,7,12,"Monday",0,0,26.15,8.71666666666667,7.6725,0,1,3,23.1,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1501",1501,"Chabot / Beaubien",45.544376,-73.595645,556,7,13,"Tuesday",1,0,451.966666666667,11.2991666666667,NA,15,22,40,23.2,5.8,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1502",1502,"Chabot / Beaubien",45.544376,-73.595645,556,7,18,"Sunday",0,0,264.3,20.3307692307692,55.895,0,7,13,21.8,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1503",1503,"Chabot / Beaubien",45.544376,-73.595645,556,8,5,"Thursday",1,0,515.283333333333,13.5600877192982,NA,13,15,38,22.1,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1504",1504,"Chabot / Beaubien",45.544376,-73.595645,556,9,29,"Wednesday",0,0,86.5833333333333,9.62037037037037,24.2375,2,6,9,11.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1505",1505,"Chabot / de Bellechasse",45.54257,-73.592144,563,4,23,"Friday",1,0,375.966666666667,13.9246913580247,NA,4,22,27,8.3,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1506",1506,"Chabot / de Bellechasse",45.54257,-73.592144,563,4,24,"Saturday",1,0,316,13.7391304347826,NA,8,13,23,14.1,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1507",1507,"Chabot / de Bellechasse",45.54257,-73.592144,563,6,11,"Friday",0,0,51.4333333333333,12.8583333333333,12.715,0,3,4,19.7,0.2,"Rosemont-La Petite-Patrie",1,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1508",1508,"Chabot / de Bellechasse",45.54257,-73.592144,563,6,24,"Thursday",1,1,634.966666666667,15.118253968254,NA,7,26,42,20.4,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1509",1509,"Chabot / de Bellechasse",45.54257,-73.592144,563,8,5,"Thursday",1,0,697.783333333333,12.9219135802469,NA,12,23,54,22.1,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1510",1510,"Chabot / de Bellechasse",45.54257,-73.592144,563,8,15,"Sunday",1,0,405.983333333333,12.6869791666667,NA,10,17,32,18.2,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1511",1511,"Chabot / de Bellechasse",45.54257,-73.592144,563,8,26,"Thursday",0,0,84.6666666666667,21.1666666666667,17.7,1,1,4,27.6,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1512",1512,"Chabot / de Bellechasse",45.54257,-73.592144,563,9,12,"Sunday",0,0,85.0666666666667,21.2666666666667,17.76,0,3,4,19.1,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1513",1513,"Chabot / de Bellechasse",45.54257,-73.592144,563,9,20,"Monday",1,0,485.933333333333,12.1483333333333,NA,11,22,40,17.3,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1514",1514,"Chabot / de Bellechasse",45.54257,-73.592144,563,9,30,"Thursday",0,0,99.6666666666667,14.2380952380952,23.7,2,3,7,11.3,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1515",1515,"Chabot / de Bellechasse",45.54257,-73.592144,563,10,10,"Sunday",1,0,364.183333333333,12.1394444444444,NA,6,20,30,16.2,0,"Rosemont-La Petite-Patrie",0,1,15.9,141813,8919.05660377358,0,99,6.22641509433962
"1516",1516,"Chabot / de Bellechasse",45.54257,-73.592144,563,10,30,"Saturday",0,0,76.0166666666667,19.0041666666667,16.4025,1,2,4,8.2,11.6,"Rosemont-La Petite-Patrie",1,1,15.9,141813,8919.05660377358,1,99,6.22641509433962
"1517",1517,"Chabot / de Bellechasse",45.54257,-73.592144,563,11,3,"Wednesday",1,0,340.583333333333,12.1636904761905,NA,15,13,28,2.2,0,"Rosemont-La Petite-Patrie",0,0,15.9,141813,8919.05660377358,0,99,6.22641509433962
