"","name","arrond","station","mm","dd","wday","mem","holiday","dur","avg","rev","n_AM","n_PM","n_tot","temp","rain"
"3827","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,6,22,"Tuesday",0,0,49.1333333333333,24.5666666666667,9.87,0,1,2,15.5,0.2
"3828","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,7,11,"Sunday",0,0,295.683333333333,17.393137254902,65.6025,2,11,17,21,0
"3829","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,7,19,"Monday",0,0,117.916666666667,14.7395833333333,27.6875,2,6,8,23.3,0
"3830","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,7,29,"Thursday",0,0,70.3,17.575,15.545,4,0,4,17.7,0.7
"3831","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,8,1,"Sunday",0,0,117.266666666667,14.6583333333333,27.59,1,5,8,16.9,0
"3832","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,8,4,"Wednesday",0,0,149.733333333333,16.637037037037,33.71,3,3,9,21.1,0.2
"3833","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,8,5,"Thursday",1,0,536.133333333333,14.1087719298246,NA,2,26,38,22.1,0
"3834","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,8,23,"Monday",1,0,533.183333333333,14.0311403508772,NA,4,26,38,26.7,0
"3835","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,8,29,"Sunday",1,0,205.316666666667,12.0774509803922,NA,5,9,17,19.3,6.5
"3836","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,9,13,"Monday",0,0,286.316666666667,20.4511904761905,60.4475,0,9,14,17.3,0.2
"3837","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,9,19,"Sunday",0,0,361.5,27.8076923076923,70.475,1,10,13,15.4,0
"3838","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,9,22,"Wednesday",1,0,297.8,9.02424242424242,NA,6,26,33,20.8,0.2
"3839","Métro Pie-IX (Pierre-de-Coubertin / de la Salle)","Mercier - Hochelaga-Maisonneuve",1010,10,3,"Sunday",1,0,236.283333333333,18.175641025641,NA,0,9,13,13,0.7
"3840","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,4,25,"Sunday",0,0,64.05,32.025,12.1075,1,1,2,9.2,1.4
"3841","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,5,13,"Thursday",1,0,488.033333333333,18.7705128205128,NA,5,16,26,13.4,0
"3842","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,5,29,"Saturday",0,0,174.65,21.83125,36.1975,0,4,8,11.4,0
"3843","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,6,5,"Saturday",0,0,17.6166666666667,17.6166666666667,3.8925,0,0,1,22.4,14.2
"3844","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,8,3,"Tuesday",1,0,563.4,14.4461538461538,NA,10,24,39,21.5,0.2
"3845","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,9,7,"Tuesday",0,0,61.6833333333333,12.3366666666667,15.5025,0,3,5,17.9,0
"3846","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,9,10,"Friday",1,0,770.283333333333,14.2645061728395,NA,7,33,54,17.1,0.3
"3847","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,9,22,"Wednesday",1,0,438.233333333333,13.6947916666667,NA,8,19,32,20.8,0.2
"3848","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,9,30,"Thursday",1,0,537.816666666667,12.8051587301587,NA,9,27,42,11.3,0
"3849","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,10,5,"Tuesday",1,0,317.566666666667,9.62323232323232,NA,5,22,33,13.1,0
"3850","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,10,7,"Thursday",1,0,801.05,14.8342592592593,NA,7,40,54,14.4,0
"3851","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,10,8,"Friday",0,0,151.266666666667,16.8074074074074,33.94,1,5,9,15.4,0
"3852","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,10,14,"Thursday",0,0,137.85,19.6928571428571,29.4275,0,5,7,18.3,0
"3853","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,10,28,"Thursday",0,0,81.0833333333333,16.2166666666667,18.4125,2,3,5,7.9,0
"3854","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,11,2,"Tuesday",1,0,220.616666666667,10.5055555555556,NA,2,14,21,5.4,4
"3855","de Kent / de la Côte-des-Neiges","Côte-des-Neiges - Notre-Dame-de-Grâce",373,11,15,"Monday",0,0,25.4666666666667,6.36666666666667,8.82,1,3,4,2.7,5.3
"3856","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,4,24,"Saturday",0,0,83.1,16.62,18.715,0,5,5,14.1,0
"3857","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,5,24,"Monday",1,1,244.333333333333,11.6349206349206,NA,4,13,21,14.4,0
"3858","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,6,21,"Monday",0,0,69.3,23.1,14.145,1,2,3,24.1,2.9
"3859","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,6,28,"Monday",0,0,90.1,18.02,19.765,1,3,5,27,2.3
"3860","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,7,19,"Monday",0,0,15.1666666666667,7.58333333333333,4.775,0,1,2,23.3,0
"3861","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,8,1,"Sunday",0,0,32.75,10.9166666666667,8.6625,1,2,3,16.9,0
"3862","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,9,2,"Thursday",0,0,43.0833333333333,8.61666666666667,12.7125,1,4,5,15.6,0
"3863","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,9,8,"Wednesday",0,0,69.1833333333333,11.5305555555556,17.8775,1,5,6,18.6,1
"3864","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,9,25,"Saturday",0,0,56.4833333333333,8.06904761904762,17.2225,0,1,7,16.7,0
"3865","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,9,29,"Wednesday",1,0,354.816666666667,8.2515503875969,NA,12,26,43,11.2,0
"3866","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,10,9,"Saturday",0,0,148.866666666667,12.4055555555556,37.33,0,7,12,16,0
"3867","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,10,16,"Saturday",0,0,16.6,8.3,4.99,0,1,2,15.8,18.7
"3868","Maguire / Henri-Julien","Le Plateau-Mont-Royal",438,11,2,"Tuesday",1,0,371.266666666667,11.2505050505051,NA,12,20,33,5.4,4
"3869","St-André / Robin","Ville-Marie",277,5,18,"Tuesday",1,0,334.25,14.5326086956522,NA,5,13,23,20,0
"3870","St-André / Robin","Ville-Marie",277,5,23,"Sunday",1,0,153.883333333333,10.9916666666667,NA,6,7,14,15.8,0.5
"3871","St-André / Robin","Ville-Marie",277,6,16,"Wednesday",1,0,307.583333333333,14.6468253968254,NA,8,10,21,15.2,0
"3872","St-André / Robin","Ville-Marie",277,8,6,"Friday",0,0,80.9166666666667,16.1833333333333,18.3875,2,3,5,25.1,0.2
"3873","St-André / Robin","Ville-Marie",277,8,10,"Tuesday",1,0,196.216666666667,10.3271929824561,NA,7,11,19,26.5,10.4
"3874","St-André / Robin","Ville-Marie",277,8,15,"Sunday",0,0,145.016666666667,14.5016666666667,34.2525,1,7,10,18.2,0
"3875","St-André / Robin","Ville-Marie",277,8,28,"Saturday",1,0,217.883333333333,16.7602564102564,NA,2,3,13,18.9,0
"3876","St-André / Robin","Ville-Marie",277,8,29,"Sunday",0,0,31.8666666666667,15.9333333333333,7.28,0,1,2,19.3,6.5
"3877","St-André / Robin","Ville-Marie",277,9,2,"Thursday",1,0,194.8,8.4695652173913,NA,12,8,23,15.6,0
"3878","St-André / Robin","Ville-Marie",277,9,12,"Sunday",0,0,62.5333333333333,10.4222222222222,16.88,2,1,6,19.1,0
"3879","St-André / Robin","Ville-Marie",277,9,27,"Monday",0,0,43.55,10.8875,11.5325,4,0,4,13.6,3.1
"3880","St-André / Robin","Ville-Marie",277,10,7,"Thursday",0,0,15.7166666666667,15.7166666666667,3.6075,0,1,1,14.4,0
"3881","St-André / Robin","Ville-Marie",277,10,10,"Sunday",1,0,49.8166666666667,5.53518518518519,NA,1,4,9,16.2,0
"3882","St-André / Robin","Ville-Marie",277,10,27,"Wednesday",1,0,145.466666666667,11.1897435897436,NA,6,5,13,9.6,0
"3883","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,4,26,"Monday",1,0,236.55,13.1416666666667,NA,7,11,18,4.9,0
"3884","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,5,16,"Sunday",0,0,77.9,25.9666666666667,15.435,2,1,3,15.8,0.3
"3885","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,6,8,"Tuesday",0,0,34.5666666666667,17.2833333333333,7.685,1,0,2,26.3,0
"3886","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,6,26,"Saturday",0,0,25.1166666666667,12.5583333333333,6.2675,0,2,2,21.4,20.8
"3887","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,7,30,"Friday",0,0,135.183333333333,19.3119047619048,29.0275,2,2,7,16.5,0
"3888","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,7,30,"Friday",1,0,442.616666666667,12.2949074074074,NA,8,24,36,16.5,0
"3889","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,8,15,"Sunday",1,0,333.733333333333,12.8358974358974,NA,4,17,26,18.2,0
"3890","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,8,22,"Sunday",0,0,92.0833333333333,23.0208333333333,18.8125,2,2,4,28.2,0
"3891","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,8,26,"Thursday",1,0,335.316666666667,10.1611111111111,NA,7,19,33,27.6,0
"3892","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,9,21,"Tuesday",0,0,114.1,19.0166666666667,24.615,2,1,6,20.2,0
"3893","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,9,21,"Tuesday",1,0,478.816666666667,14.9630208333333,NA,4,23,32,20.2,0
"3894","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,9,25,"Saturday",1,0,450.333333333333,12.1711711711712,NA,7,26,37,16.7,0
"3895","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,9,28,"Tuesday",0,0,75.1666666666667,12.5277777777778,18.775,3,2,6,10.5,0.2
"3896","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,9,30,"Thursday",1,0,651.7,14.8113636363636,NA,16,24,44,11.3,0
"3897","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,10,12,"Tuesday",0,0,46.95,11.7375,12.0425,0,2,4,18.5,0
"3898","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,11,7,"Sunday",1,0,224.3,10.1954545454545,NA,6,13,22,6.9,0
"3899","Beaubien / 8e avenue","Rosemont - La Petite-Patrie",559,11,10,"Wednesday",0,0,58.7666666666667,9.79444444444444,16.315,0,6,6,6,0
"3900","Parc Baldwin (Fullum / Sherbrooke)","Le Plateau-Mont-Royal",1033,7,14,"Wednesday",0,0,64.5333333333333,10.7555555555556,17.18,1,4,6,24.2,0
"3901","Parc Baldwin (Fullum / Sherbrooke)","Le Plateau-Mont-Royal",1033,8,2,"Monday",0,0,189.55,17.2318181818182,42.1825,2,5,11,18.8,0
"3902","Parc Baldwin (Fullum / Sherbrooke)","Le Plateau-Mont-Royal",1033,8,28,"Saturday",1,0,532.383333333333,10.238141025641,NA,21,24,52,18.9,0
"3903","Parc Baldwin (Fullum / Sherbrooke)","Le Plateau-Mont-Royal",1033,9,23,"Thursday",1,0,919.55,11.2140243902439,NA,30,48,82,24.7,6.3
"3904","Parc Baldwin (Fullum / Sherbrooke)","Le Plateau-Mont-Royal",1033,9,29,"Wednesday",0,0,57.25,9.54166666666667,16.0875,0,4,6,11.2,0
"3905","Parc Baldwin (Fullum / Sherbrooke)","Le Plateau-Mont-Royal",1033,10,25,"Monday",1,0,357.766666666667,10.8414141414141,NA,17,13,33,6.5,0.5
"3906","Parc Baldwin (Fullum / Sherbrooke)","Le Plateau-Mont-Royal",1033,11,5,"Friday",0,0,115.95,12.8833333333333,28.6425,4,3,9,3.5,0
"3907","Parc Baldwin (Fullum / Sherbrooke)","Le Plateau-Mont-Royal",1033,11,6,"Saturday",0,0,87.3833333333333,12.4833333333333,21.8575,3,3,7,5.5,0
"3908","Métro Montmorency","Laval",704,4,25,"Sunday",1,0,245.733333333333,30.7166666666667,NA,3,5,8,9.2,1.4
"3909","Métro Montmorency","Laval",704,5,22,"Saturday",0,0,30.3333333333333,15.1666666666667,7.05,0,1,2,23.6,0.3
"3910","Métro Montmorency","Laval",704,5,23,"Sunday",1,0,35.1833333333333,17.5916666666667,NA,0,2,2,15.8,0.5
"3911","Métro Montmorency","Laval",704,6,9,"Wednesday",1,0,104,26,NA,2,2,4,24.1,0
"3912","Métro Montmorency","Laval",704,6,30,"Wednesday",0,0,100.833333333333,50.4166666666667,17.625,0,2,2,23.4,31.7
"3913","Métro Montmorency","Laval",704,7,28,"Wednesday",0,0,26.45,13.225,6.4675,0,2,2,19.2,0
"3914","Métro Montmorency","Laval",704,8,3,"Tuesday",1,0,40.05,20.025,NA,0,2,2,21.5,0.2
"3915","Métro Montmorency","Laval",704,8,24,"Tuesday",0,0,83.7333333333333,16.7466666666667,18.81,3,0,5,27.2,0
"3916","Métro Montmorency","Laval",704,11,7,"Sunday",1,0,76.4166666666667,25.4722222222222,NA,0,2,3,6.9,0
"3917","Berri / Rachel","Le Plateau-Mont-Royal",252,4,23,"Friday",0,0,91.5333333333333,15.2555555555556,21.23,0,6,6,8.3,0
"3918","Berri / Rachel","Le Plateau-Mont-Royal",252,4,23,"Friday",1,0,169.183333333333,7.69015151515152,NA,6,12,22,8.3,0
"3919","Berri / Rachel","Le Plateau-Mont-Royal",252,5,17,"Monday",0,0,37.0333333333333,9.25833333333333,10.555,0,4,4,17.9,0.2
"3920","Berri / Rachel","Le Plateau-Mont-Royal",252,6,3,"Thursday",1,0,284.016666666667,11.3606666666667,NA,4,14,25,17.5,6.3
"3921","Berri / Rachel","Le Plateau-Mont-Royal",252,7,23,"Friday",0,0,240.616666666667,20.0513888888889,51.0925,0,6,12,21,0
"3922","Berri / Rachel","Le Plateau-Mont-Royal",252,7,27,"Tuesday",1,0,573.15,12.1946808510638,NA,9,25,47,19,1.4
"3923","Berri / Rachel","Le Plateau-Mont-Royal",252,8,10,"Tuesday",0,0,199.733333333333,18.1575757575758,43.71,1,9,11,26.5,10.4
"3924","Berri / Rachel","Le Plateau-Mont-Royal",252,8,28,"Saturday",1,0,583.366666666667,11.2185897435897,NA,5,24,52,18.9,0
"3925","Berri / Rachel","Le Plateau-Mont-Royal",252,9,3,"Friday",1,0,562.5,10.0446428571429,NA,5,39,56,18,0
"3926","Berri / Rachel","Le Plateau-Mont-Royal",252,10,11,"Monday",0,1,64.35,12.87,15.9025,1,3,5,18.4,0
"3927","Berri / Rachel","Le Plateau-Mont-Royal",252,10,18,"Monday",0,0,44.9333333333333,11.2333333333333,11.74,2,1,4,9.7,0.7
"3928","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,4,11,"Sunday",0,0,35.9166666666667,35.9166666666667,6.6375,1,0,1,12.5,0
"3929","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,5,20,"Thursday",0,0,48.45,12.1125,12.2675,1,1,4,23.4,0
"3930","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,6,8,"Tuesday",1,0,256.7,16.04375,NA,7,7,16,26.3,0
"3931","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,6,15,"Tuesday",1,0,339.533333333333,21.2208333333333,NA,7,7,16,17.9,0
"3932","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,6,20,"Sunday",1,0,114.483333333333,8.17738095238095,NA,2,10,14,21.8,0
"3933","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,7,18,"Sunday",0,0,77.3833333333333,19.3458333333333,16.6075,1,3,4,21.8,0
"3934","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,7,18,"Sunday",1,0,70.75,11.7916666666667,NA,0,4,6,21.8,0
"3935","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,7,28,"Wednesday",0,0,48.5,24.25,9.775,1,1,2,19.2,0
"3936","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,8,26,"Thursday",0,0,63.15,21.05,13.2225,3,0,3,27.6,0
"3937","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,9,20,"Monday",0,0,46.5,15.5,10.725,1,0,3,17.3,0
"3938","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,9,24,"Friday",0,0,81.3,16.26,18.445,0,4,5,18.3,26.5
"3939","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,10,20,"Wednesday",0,0,5.96666666666667,5.96666666666667,2.145,0,1,1,11.8,0
"3940","de la Côte St-Antoine / Royal","Côte-des-Neiges - Notre-Dame-de-Grâce",346,10,27,"Wednesday",0,0,56.6833333333333,14.1708333333333,13.5025,0,3,4,9.6,0
"3941","de Mentana / Laurier","Le Plateau-Mont-Royal",211,4,9,"Friday",1,0,764.283333333333,13.8960606060606,NA,0,35,55,15.9,0
"3942","de Mentana / Laurier","Le Plateau-Mont-Royal",211,4,19,"Monday",0,0,39.25,9.8125,10.8875,1,3,4,12.3,0
"3943","de Mentana / Laurier","Le Plateau-Mont-Royal",211,5,8,"Saturday",0,0,416.95,20.8475,87.5425,2,12,20,11.7,0
"3944","de Mentana / Laurier","Le Plateau-Mont-Royal",211,6,7,"Monday",1,0,941.3,11.2059523809524,NA,18,39,84,27.6,0
"3945","de Mentana / Laurier","Le Plateau-Mont-Royal",211,7,20,"Tuesday",1,0,596.966666666667,10.660119047619,NA,14,31,56,21.2,9.6
"3946","de Mentana / Laurier","Le Plateau-Mont-Royal",211,7,24,"Saturday",0,0,518.583333333333,15.2524509803922,120.2875,3,20,34,21.9,0.6
"3947","de Mentana / Laurier","Le Plateau-Mont-Royal",211,8,11,"Wednesday",0,0,220.816666666667,12.9892156862745,54.3725,3,10,17,27,5
"3948","de Mentana / Laurier","Le Plateau-Mont-Royal",211,8,30,"Monday",1,0,843.35,10.9525974025974,NA,11,51,77,24.8,5.3
"3949","de Mentana / Laurier","Le Plateau-Mont-Royal",211,9,14,"Tuesday",1,0,663,10.0454545454545,NA,14,38,66,16.7,0
"3950","de Mentana / Laurier","Le Plateau-Mont-Royal",211,9,16,"Thursday",0,0,241.583333333333,10.0659722222222,66.2375,3,11,24,16.9,0.2
"3951","de Mentana / Laurier","Le Plateau-Mont-Royal",211,10,6,"Wednesday",1,0,738.65,11.1916666666667,NA,14,38,66,14.3,0
"3952","de Mentana / Laurier","Le Plateau-Mont-Royal",211,10,9,"Saturday",1,0,642.3,10.8864406779661,NA,11,33,59,16,0
"3953","de Mentana / Laurier","Le Plateau-Mont-Royal",211,10,18,"Monday",0,0,89.8833333333333,8.98833333333333,25.9825,5,0,10,9.7,0.7
"3954","Milton / Clark","Le Plateau-Mont-Royal",322,4,19,"Monday",1,0,470.083333333333,11.4654471544715,NA,12,29,41,12.3,0
"3955","Milton / Clark","Le Plateau-Mont-Royal",322,5,21,"Friday",1,0,862.75,11.8184931506849,NA,15,41,73,25.3,0
"3956","Milton / Clark","Le Plateau-Mont-Royal",322,6,3,"Thursday",0,0,166.116666666667,15.1015151515152,38.6675,0,5,11,17.5,6.3
"3957","Milton / Clark","Le Plateau-Mont-Royal",322,6,3,"Thursday",1,0,674.816666666667,11.8388888888889,NA,5,25,57,17.5,6.3
"3958","Milton / Clark","Le Plateau-Mont-Royal",322,6,4,"Friday",1,0,1041.86666666667,11.8393939393939,NA,26,38,88,22,0
"3959","Milton / Clark","Le Plateau-Mont-Royal",322,7,1,"Thursday",1,1,1355.61666666667,15.0624074074074,NA,16,45,90,20.6,0
"3960","Milton / Clark","Le Plateau-Mont-Royal",322,7,7,"Wednesday",1,0,854.133333333333,10.2907630522088,NA,20,36,83,16.4,0
"3961","Milton / Clark","Le Plateau-Mont-Royal",322,7,12,"Monday",0,0,362.966666666667,25.9261904761905,71.945,1,7,14,23.1,0
"3962","Milton / Clark","Le Plateau-Mont-Royal",322,7,17,"Saturday",1,0,1409.43333333333,12.9305810397554,NA,23,42,109,21.7,0
"3963","Milton / Clark","Le Plateau-Mont-Royal",322,7,26,"Monday",0,0,175.116666666667,12.5083333333333,43.7675,2,6,14,23.5,0
"3964","Milton / Clark","Le Plateau-Mont-Royal",322,8,4,"Wednesday",0,0,202.333333333333,15.5641025641026,46.6,3,7,13,21.1,0.2
"3965","Milton / Clark","Le Plateau-Mont-Royal",322,8,6,"Friday",0,0,375.116666666667,15.0046666666667,87.5175,3,12,25,25.1,0.2
"3966","Milton / Clark","Le Plateau-Mont-Royal",322,9,4,"Saturday",0,0,1054.55,17.8737288135593,231.9325,1,26,59,19,0
"3967","Milton / Clark","Le Plateau-Mont-Royal",322,9,9,"Thursday",1,0,1144.35,9.6978813559322,NA,21,72,118,19.5,1.6
"3968","Milton / Clark","Le Plateau-Mont-Royal",322,9,12,"Sunday",0,0,426.716666666667,14.714367816092,100.2575,3,14,29,19.1,0
"3969","Milton / Clark","Le Plateau-Mont-Royal",322,9,27,"Monday",0,0,116.533333333333,10.5939393939394,31.23,3,3,11,13.6,3.1
"3970","Milton / Clark","Le Plateau-Mont-Royal",322,10,3,"Sunday",0,0,355.216666666667,16.1462121212121,80.7825,0,10,22,13,0.7
"3971","Milton / Clark","Le Plateau-Mont-Royal",322,10,15,"Friday",1,0,1093.48333333333,9.26680790960452,NA,28,60,118,18.4,0
"3972","Milton / Clark","Le Plateau-Mont-Royal",322,10,22,"Friday",1,0,762.666666666667,8.38095238095238,NA,28,39,91,8.7,13.8
"3973","Milton / Clark","Le Plateau-Mont-Royal",322,11,12,"Friday",1,0,428.333333333333,9.31159420289855,NA,10,17,46,7.7,20.4
"3974","Milton / Clark","Le Plateau-Mont-Royal",322,11,13,"Saturday",1,0,399.833333333333,9.51984126984127,NA,6,13,42,5.3,2.5
"3975","Rivard / Rachel","Le Plateau-Mont-Royal",249,4,25,"Sunday",0,0,6.18333333333333,6.18333333333333,2.1775,0,1,1,9.2,1.4
"3976","Rivard / Rachel","Le Plateau-Mont-Royal",249,5,23,"Sunday",1,0,683.783333333333,14.2454861111111,NA,3,42,48,15.8,0.5
"3977","Rivard / Rachel","Le Plateau-Mont-Royal",249,5,28,"Friday",0,0,89.1833333333333,14.8638888888889,20.8775,2,2,6,7.8,0
"3978","Rivard / Rachel","Le Plateau-Mont-Royal",249,6,1,"Tuesday",0,0,74.1166666666667,18.5291666666667,16.1175,1,1,4,19.3,1.4
"3979","Rivard / Rachel","Le Plateau-Mont-Royal",249,6,2,"Wednesday",1,0,787.266666666667,12.1117948717949,NA,12,41,65,20.9,0
"3980","Rivard / Rachel","Le Plateau-Mont-Royal",249,6,16,"Wednesday",1,0,728.95,11.5706349206349,NA,10,35,63,15.2,0
"3981","Rivard / Rachel","Le Plateau-Mont-Royal",249,6,24,"Thursday",1,1,594.216666666667,12.9177536231884,NA,8,21,46,20.4,0
"3982","Rivard / Rachel","Le Plateau-Mont-Royal",249,6,30,"Wednesday",0,0,108.933333333333,10.8933333333333,28.84,1,4,10,23.4,31.7
"3983","Rivard / Rachel","Le Plateau-Mont-Royal",249,7,3,"Saturday",0,0,308.533333333333,15.4266666666667,71.28,0,14,20,16.5,0
"3984","Rivard / Rachel","Le Plateau-Mont-Royal",249,7,5,"Monday",0,0,318.45,15.1642857142857,74.0175,2,15,21,20.2,0
"3985","Rivard / Rachel","Le Plateau-Mont-Royal",249,7,18,"Sunday",1,0,873.066666666667,11.7981981981982,NA,9,51,74,21.8,0
"3986","Rivard / Rachel","Le Plateau-Mont-Royal",249,8,1,"Sunday",0,0,280.866666666667,16.521568627451,63.38,1,9,17,16.9,0
"3987","Rivard / Rachel","Le Plateau-Mont-Royal",249,8,22,"Sunday",1,0,591.05,10.1905172413793,NA,4,32,58,28.2,0
"3988","Rivard / Rachel","Le Plateau-Mont-Royal",249,8,23,"Monday",0,0,199.233333333333,11.7196078431373,51.135,4,8,17,26.7,0
"3989","Rivard / Rachel","Le Plateau-Mont-Royal",249,9,1,"Wednesday",0,0,346.966666666667,13.8786666666667,83.295,4,13,25,18,0
"3990","Rivard / Rachel","Le Plateau-Mont-Royal",249,9,16,"Thursday",1,0,1159.66666666667,12.4695340501792,NA,14,41,93,16.9,0.2
"3991","Rivard / Rachel","Le Plateau-Mont-Royal",249,9,17,"Friday",1,0,964.233333333333,12.6872807017544,NA,11,44,76,19.8,0
"3992","Rivard / Rachel","Le Plateau-Mont-Royal",249,10,16,"Saturday",1,0,517.183333333333,11.492962962963,NA,12,15,45,15.8,18.7
